long,lat,id,nombre,anio_de_in,tipo,cantidad,ubicacion,clasificac,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.492899536275,-34.5601137906177,608,ESCUELA TECNICA 36 POLO EDUCATIVO SAAVEDRA,2015,4U,2,INTERIOR,ESCUELAS,GALVAN,3710,,Saavedra,Comuna 12,1431,C1431FVX
-58.4307208505397,-34.6141940902496,609,ESCUELA DE EDUCACION MEDIA N1 DE 17,2015,4U,1,INTERIOR,ESCUELAS,YERBAL,25,,Caballito,Comuna 6,1405,C1405CDA
-58.3777043768229,-34.6075797328889,610,ESCUELA ESPECIAL DE FORMACION LABORAL N36,2015,1U,1,VÃŒA PUBLICA,ESCUELAS,ESMERALDA,55,,San Nicolas,Comuna 1,1035,C1035ABA
-58.5131327758458,-34.6068141650666,611,ESCUELA ESPECIAL Y DE FORMACION LABORAL N3 DE 17,2015,1U,2,VÃŒA PUBLICA,ESCUELAS,"BEIRO, FRANCISCO AV.",4418,,Villa Devoto,Comuna 11,1419,C1419HZT
-58.4774146302017,-34.5499640006202,612,PRIMARIA COMUN CORNELIO SAAVEDRA,2015,4U,1,INTERIOR,ESCUELAS,PINTO,3910,,Saavedra,Comuna 12,1429,C1429APP
-58.4423344460251,-34.5579550928226,613,ESCUELA DE RECUPERACION N9 DE 9,2015,4U,1,INTERIOR,ESCUELAS,LA PAMPA,1240,,Belgrano,Comuna 13,1428,C1428DYZ
-58.4913100628817,-34.5848085371585,614,ESCUELA 19 DE 16,2015,1U,2,VÃŒA PUBLICA,ESCUELAS,GAVILAN,4246,,Villa Pueyrredon,Comuna 12,1419,C1419ENP
-58.4734049902746,-34.5827946404603,615,ESCUELA PRIMARIA COMUN N5 ENRIQUE DE VEDIA,2015,1U,3,VÃŒA PUBLICA,ESCUELAS,COMBATIENTES DE MALVINAS AV.,3234,,Parque Chas,Comuna 15,1427,C1427ARP
-58.5000157668289,-34.5784367562718,616,ESCUELA ESPECIAL Y DE FORMACION LABORAL 21 DE 16 ROSARIO VERA PEÃ‘ALOZA,2015,1U,4,INTERIOR,ESCUELAS,OBISPO SAN ALBERTO,2379,,Villa Pueyrredon,Comuna 12,1419,C1419FEE
-58.4896698580408,-34.5715855311905,617,ESCUELA NI DE 15,2015,1U,2,VÃŒA PUBLICA,ESCUELAS,TRIUNVIRATO AV.,5101,,Villa Urquiza,Comuna 12,1431,C1431FCE
-58.4774146302017,-34.5499640006202,618,PRIMARIA COMUN CORNELIO SAAVEDRA,2015,4U,1,INTERIOR,ESCUELAS,PINTO,3910,,Saavedra,Comuna 12,1429,C1429APP
-58.3980096487602,-34.5995984094191,620,PLAZA HOUSSAY,2015,1U,10,INTERIOR,ESPACIOS VERDES,CORDOBA AV.,0,JUNIN,Balvanera,Comuna 3,,
-58.3938074835513,-34.637425129328,621,HOSPITAL MUÃ‘IZ,2015,4U,1,INTERIOR,HOSPITALES,USPALLATA,2272,,Parque Patricios,Comuna 4,1282,C1282AEN
-58.3718633030183,-34.6126530496547,622,FUNDACION PENSAR,2015,4U,1,INTERIOR,ORGANIZACION,DEFENSA,412,,Monserrat,Comuna 1,1065,C1065AAH
-58.4503015440316,-34.5578852872487,623,BARRIO CHINO,2015,1U,10,VIA PUBLICA,VIA PUBLICA,JURAMENTO,0,ARRIBEÃ‘OS,Belgrano,Comuna 13,,
-58.4625004755477,-34.6438270261011,624,ESTACION SAGUIER,2015,4U,2,VIA PUBLICA,SUBTE,LAFUENTE AV.,0,"PERON, EVA AV.",Flores,Comuna 7,,
-58.4570538986712,-34.5815997580413,625,ESCUELA METROPOLITANA DE ARTE DRAMATICO,2015,1U,3,VIA PUBLICA,EDIFICIO CULTURAL-EMPRESA AMIGA,FOREST AV.,933,,Chacarita,Comuna 15,1427,C1427CEG
-58.4964956854712,-34.6183599437288,626,CAFFERÃA COFEE SHOP,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,MERCEDES,0,"GONZALEZ, ELPIDIO",Monte Castro,Comuna 10,,
-58.4138171864621,-34.5809937011947,627,VIVA VICTORIA,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,REPUBLICA ARABE SIRIA,2982,,Palermo,Comuna 14,1425,C1425EYJ
-58.4426628090966,-34.583005922873,628,LABORATORIO MARTE,2017,1U,3,VIA PUBLICA,Locales Amigos,AREVALO,1473,,Palermo,Comuna 14,1414,C1414CQC
-58.46490535178,-34.6031287089104,629,RODADOS PATERNAL,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,"ALVAREZ, DONATO, TTE. GRAL. AV.",2090,,Villa Gral. Mitre,Comuna 11,1416,C1416BTW
-58.4327376616311,-34.6088554392038,630,NODARI,2015,1U,3,VIA PUBLICA,EMPRESA AMIGA,DIAZ VELEZ AV.,4686,,Caballito,Comuna 6,1405,C1405DCO
-58.4343795684003,-34.6241908899365,631,PINTA CONMIGO,2015,1U,2,VIA PUBLICA,EMPRESA AMIGA,"MORENO, JOSE MARIA AV.",488,,Caballito,Comuna 6,1424,C1424AAR
-58.3666543068136,-34.6203832854073,632,GLOBANT,2015,1U,4,VIA PUBLICA,EMPRESA AMIGA,HUMBERTO 1Â°,55,,San Telmo,Comuna 1,,
-58.4724387691433,-34.5437949644501,633,GLOBANT,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,CORREA,2425,,Saavedra,Comuna 12,1429,C1429DRM
-58.4396239833112,-34.5768099070778,634,LO DE COKI CANTINA CHIC,2015,1U,2,VIA PUBLICA,COMERCIO AMIGO,AMENABAR,93,,Palermo,Comuna 14,1426,C1426AIA
-58.4729805207941,-34.5655754711572,635,COGHLAN CLUB,2015,1U,4,VIA PUBLICA,EMPRESA AMIGA,WASHINGTON,2558,,Coghlan,Comuna 12,1430,C1430EUB
-58.4307327949943,-34.6071094188642,636,DOLCE AMARETTO,2015,1U,2,VIA PUBLICA,COMERCIO AMIGO,RIO DE JANEIRO,700,,Caballito,Comuna 6,1405,C1405CCJ
-58.416738891493,-34.6157886500644,637,EL BARUYO RESTO BAR,2015,1U,2,VIA PUBLICA,,BELGRANO AV.,3584,,Almagro,Comuna 5,1210,C1210AAQ
-58.4729100207076,-34.5755629691866,638,CAFE EL BOHEMIO,2015,1U,3,VIA PUBLICA,COMERCIO AMIGO,DONADO,1802,,Villa Urquiza,Comuna 12,1430,C1430DRJ
-58.4348505107982,-34.5685171247295,639,ZENTRA,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,ARCE,733,,Palermo,Comuna 14,1426,C1426BSK
-58.4043307717052,-34.5835795562661,640,ZENTRA,2015,1U,1,VIA PUBLICA,EMPRESA AMIGA,BILLINGHURST,2496,,Recoleta,Comuna 2,1425,C1425DTX
-58.5000654266282,-34.5906639770145,641,BARABA RESTO BAR,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,PAREJA,2997,,Villa Pueyrredon,Comuna 12,1419,C1419GTQ
-58.4254416974248,-34.589363590613,642,VITA,2015,1U,1,VIA PUBLICA,COMERCIO AMIGO,COSTA RICA,4522,,Palermo,Comuna 14,1414,C1414BSH
-58.3707373393541,-34.6082739688248,643,CASA ROSADA,2015,4U,1,INTERIOR,EDIFICIO PUBLICO,BALCARCE,50,,Monserrat,Comuna 1,1064,C1064AAB
-58.36914646087,-34.6064656670046,644,ESTACIONAMIENTO EMPLEADOS CASA ROSADA,2015,4U,2,INTERIOR,VIA PUBLICA,LA RABIDA (N) AV.,0,ROSALES AV.,San Nicolas,Comuna 1,,
-58.3760130573665,-34.6059009076221,645,MINISTERIO PUBLICO FISCAL DE LA NACION,2015,4U,1,VIA PUBLICA,EDIFICIO PUBLICO,"PERON, JUAN DOMINGO, TTE. GENERAL",668,,San Nicolas,Comuna 1,1038,C1038AAN
-58.3886649907155,-34.594531644533,646,PLAZA VICENTE LOPEZ,2015,4U,1,INTERIOR,ESPACIOS VERDES,PARANA,0,ARENALES,Recoleta,Comuna 2,,
-58.3701950341156,-34.6089162786428,647,MINISTERIO DE ECONOMIA DE LA NACION,2015,4U,2,INTERIOR,EDIFICIO PUBLICO,"YRIGOYEN, HIPOLITO AV.",250,,Monserrat,Comuna 1,1086,C1086AAB
-58.3601786679214,-34.6093223417734,648,DIRECCION GENERAL DE MUSEOS,2013,4U,2,VIA PUBLICA,EDIFICIOS PUBLICOS,AV. DE LOS ITALIANOS,851,,,,,
-58.3601543692839,-34.6093957117531,649,DIRECCION GENERAL DE MUSEOS,2012,4U,2,INTERIOR,EDIFICIOS PUBLICOS,AV. DE LOS ITALIANOS,851,,,,,
-58.370840292969,-34.6090197595384,650,LINEA A PLAZA DE MAYO,2011,4U,1,VIA PUBLICA,SUBTE,,0,,,,,
-58.4436227090863,-34.5421208045375,651,CIUDAD UNIVERSITARIA,2015,1U,68,INTERIOR,UNIVERSIDADES,,0,,,,,
-58.4620173181339,-34.6910201991032,652,ESC. PRIMARIA COMUN NÂ° 18 JORGE NEWBERY,2013,4U,1,VIA PUBLICA,ESCUELAS,ROCA CNEL AV,5970,,Villa Riachuelo,Comuna 8,1439,C1439DVW
-58.4629852354677,-34.6053417028413,653,Escuela Primaria NÂ°18 DE 7,2017,1U,3,VIA PUBLICA,ESCUELAS,MagariÃ±os Cervantes,1556,,Villa Gral. Mitre,Comuna 11,,
-58.4220729677581,-34.5874159952552,654,Escuela EducaciÃ³n Media NÂ°7 DE 9,2017,1U,3,VIA PUBLICA,ESCUELAS,Malabia,2148,,Palermo,Comuna 14,1425,C1425EZD
-58.4308216439918,-34.5918407076982,655,Centro Armenio,2017,1U,3,VIA PUBLICA,AMS,Armenia,1353,,Palermo,Comuna 14,1414,C1414DKC
-58.4318322812867,-34.5873668927979,656,Club-Restaurant Eros,2017,1U,2,VIA PUBLICA,AMS,Uriarte,1609,,Palermo,Comuna 14,1414,C1414DAQ
-58.4365660658583,-34.6007081559184,657,"Club ""V"" Bar",2017,1U,2,VIA PUBLICA,EDIFICIO CULTURAL,Corrientes,5008,,Villa Crespo,Comuna 15,1414,C1414AJQ
-58.3936431699324,-34.5889406203548,658,Village Recoleta,2014,4U,4,VIA PUBLICA,CINES Y TEATROS,Vicente LÃ³pez,2050,,Recoleta,Comuna 2,,
-58.4102685113282,-34.586685695283,659,Cinemark Palermo,2014,4U,2,Interior,CINES Y TEATROS,Beruti,3399,,Palermo,Comuna 14,1425,C1425BBQ
-58.4847085888807,-34.5848789780969,660,Dinamo,2014,4U,1,VIA PUBLICA,Comercio amigo,Altolaguirre,1584,,Parque Chas,Comuna 15,1431,C1431ECD
-58.4138850643111,-34.5853357659669,661,WellClub Arenales,2014,4U,1,VIA PUBLICA,Comercio amigo,Arenales,3674,,Palermo,Comuna 14,1425,C1425BEX
-58.4420122434208,-34.5822711155942,662,Cucina Paradiso,2014,1U,2,VIA PUBLICA,Comercio amigo,Arevalo,1538,,Palermo,Comuna 14,1414,C1414CQF
-58.4232012514369,-34.5866636476517,663,La Bladousse,2014,4U,1,VIA PUBLICA,Comercio amigo,Armenia,2150,,Palermo,Comuna 14,1425,C1425FBD
-58.4118608106343,-34.5910129032498,664,WellClub,2014,4U,1,VIA PUBLICA,Comercio amigo,Cnel Diaz,1750,,Palermo,Comuna 14,1425,C1425DQQ
-58.4067637386451,-34.5844830129103,665,WellClub,2014,4U,1,VIA PUBLICA,Comercio amigo,Cnel Diaz,2439,,Recoleta,Comuna 2,1425,C1425DQK
-58.4513859005131,-34.5813786633828,666,BMCycles,2014,4U,1,VIA PUBLICA,Comercio amigo,Federico lacroze,3584,,Chacarita,Comuna 15,1427,C1427EDN
-58.4741797476048,-34.6162783827745,667,BicicleterÃ­a Works,2014,4U,1,VIA PUBLICA,Comercio amigo,Juan B Justo,5502,,Villa Santa Rita,Comuna 11,1416,C1416DKW
-58.4757911080915,-34.6183057483664,668,Victorian Bikes,2014,4U,1,VIA PUBLICA,Comercio amigo,Nazca,1303,,Villa Santa Rita,Comuna 11,1416,C1416ASC
-58.4230521130871,-34.5895133813946,669,LibrerÃ­a Thesis,2014,4U,1,VIA PUBLICA,Comercio amigo,Scalabrini Ortiz,1828,,Palermo,Comuna 14,1414,C1414DOS
-58.4577197838941,-34.6403965407383,670,Farmacia,2014,4U,1,VIA PUBLICA,Comercio amigo,Varela Av,999,,Flores,Comuna 7,1406,C1406EKS
-58.4269711885606,-34.5881254304577,671,La JoyerÃ­a,2014,4U,1,VIA PUBLICA,Comercio amigo,Costa Rica,4693,,Palermo,Comuna 14,1414,C1414BSI
-58.4308945315143,-34.5855054004799,672,Sieben,2014,4U,1,VIA PUBLICA,Comercio amigo,Costa Rica,5179,,Palermo,Comuna 14,1414,C1414BSS
-58.4790703734584,-34.554911216548,673,Tedeatres,2014,4U,1,VIA PUBLICA,Comercio amigo,Crisologo Larralde,3609,,Saavedra,Comuna 12,1430,C1430AIE
-58.4284705657979,-34.5884346274771,674,Monoblock,0,4U,1,VIA PUBLICA,Comercio amigo,El Salvador,4833,,Palermo,Comuna 14,1414,C1414BPM
-58.4289653398665,-34.57781033464,675,MECA - La Casa del Ãrbol,2014,4U,1,VIA PUBLICA,Comercio amigo,Fitz Roy,2483,,Palermo,Comuna 14,1425,C1425FVG
-58.4323115982424,-34.5914017729782,676,Wood Market,2014,4U,1,VIA PUBLICA,Comercio amigo,Gurruchaga,1301,,Palermo,Comuna 14,1414,C1414DIA
-58.4291106790213,-34.5879511817808,677,Sullivans,2014,4U,1,VIA PUBLICA,Comercio amigo,Jorge Luis Borges,1702,,Palermo,Comuna 14,1414,C1414DGD
-58.4332313028687,-34.6229942580153,678,Organic Way,2014,4U,1,VIA PUBLICA,Comercio amigo,Juan Bautista Alberdi,400,,Caballito,Comuna 6,1424,C1424BYQ
-58.4309972044884,-34.5933271629416,679,Sixfeet,2014,4U,1,VIA PUBLICA,Comercio amigo,Malabia,1220,,Palermo,Comuna 14,1414,C1414DLZ
-58.4277472162325,-34.5860819382614,680,La mundana - Wedcompany,2014,4U,1,VIA PUBLICA,Comercio amigo,Nicaragua,4889,,Palermo,Comuna 14,1414,C1414BVK
-58.4310453255553,-34.586612707503,681,MÃ©todo de Rose,2014,1U,6,VIA PUBLICA,Locales Amigos,Fray SantamarÃ­a de Oro,1702,,Palermo,Comuna 14,,
-58.4196558751299,-34.588271151373,682,SalÃ³n Veracruz (peluquerÃ­a),2014,4U,1,VIA PUBLICA,Comercio amigo,Paraguay,4024,,Palermo,Comuna 14,1425,C1425BSF
-58.4266403611415,-34.5828949689009,683,BicicleterÃ­a Orense,2014,4U,1,VIA PUBLICA,Comercio amigo,Paraguay,4718,,Palermo,Comuna 14,1425,C1425BST
-58.4551437185411,-34.5542047375784,684,CafÃ© PastelerÃ­a,2014,4U,1,VIA PUBLICA,Comercio amigo,Roosevelt,1806,,Belgrano,Comuna 13,1428,C1428BNH
-58.4072074479817,-34.5790849731882,685,WellClub,2014,4U,1,VIA PUBLICA,Comercio amigo,Salguero,2863,,Palermo,Comuna 14,1425,C1425DEM
-58.4968593344491,-34.6113150569627,686,Venton SRL,2014,4U,1,VIA PUBLICA,CINES Y TEATROS,San NicolÃ¡s,2338,,Villa Del Parque,Comuna 11,,
-58.4285412024429,-34.5850407290329,687,Centro Sai Baba,2014,4U,1,VIA PUBLICA,Comercio amigo,Uriarte,1934,,Palermo,Comuna 14,1414,C1414DAX
-58.356995511718,-34.628089963604,688,Teatro de la Ribera y Museo Quinquela MartÃ­n,2014,4U,1,VIA PUBLICA,Comercio amigo,Pedro Mendoza,501,,La Boca,Comuna 4,1156,C1156ACF
-58.4087673450017,-34.6395436820381,689,Polideportivo Patricios,2014,4U,2,VIA PUBLICA,EDIFICIOS CULTURALES,Pepiri,135,,Parque Patricios,Comuna 4,1437,C1437EIC
-58.3691032594519,-34.6404256950263,690,Edificio PÃºblico,2014,4U,1,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Regimiento Patricios,1142,,La Boca,Comuna 4,1265,C1265AER
-58.491990748441,-34.6217782184381,691,SubsecretarÃ­a de Deportes,2014,4U,1,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Mercedes,1389,,Floresta,Comuna 10,1407,C1407AHY
-58.3805731722541,-34.6049637375167,692,Edifico de SST - TrÃ¡nsito (Inspecciones),2014,4U,1,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Sarmiento,980,,San Nicolas,Comuna 1,1041,C1041AAT
-58.4547948645206,-34.6695467321033,693,Parque de la Ciudad,2014,4U,15,INTERIOR,ESPACIOS VERDES,FernÃ¡ndez de la Cruz,4052,,Villa Soldati,Comuna 8,,
-58.4368594295406,-34.6058955202665,694,Anfiteatro Parque Centenario,2014,4U,5,INTERIOR,ESPACIOS VERDES,Warnes,0,Angel gallardo,Caballito,Comuna 6,,
-58.4564555681333,-34.5296235402454,695,Parque de los NiÃ±os,2014,4U,3,INTERIOR,ESPACIOS VERDES,Lugones Av,0,Gral Paz,NuÃ±ez,Comuna 13,,
-58.4678709089584,-34.6645590588291,696,Parque Indoamericano,2014,4U,6,INTERIOR,ESPACIOS VERDES,CastaÃ±ares av,0,Escalada av,Villa Soldati,Comuna 8,,
-58.446715872819,-34.5473804023253,697,Universidad Di Tella,2014,4U,6,INTERIOR,UNIVERSIDADES,Av Figueroa Alcorta,7350,,Belgrano,Comuna 13,1428,C1428BCW
-58.3933378641503,-34.6040177800575,698,Pasaje DiscÃ©polo,2014,4U,4,VIA PUBLICA,VÃA PÃšBLICA,Av Corrientes,0,DiscÃ©polo,Balvanera,Comuna 3,,
-58.4106488872307,-34.5946168441065,699,Colegio Aletheia,2014,4U,1,VIA PUBLICA,VÃA PÃšBLICA,Gallo,1341,,Recoleta,Comuna 2,1425,C1425EFC
-58.4265123759529,-34.5870673471306,700,Colegio Amapola,2014,4U,1,VIA PUBLICA,VÃA PÃšBLICA,Nicaragua,4739,,Palermo,Comuna 14,1414,C1414BVI
-58.4660103877796,-34.5547388764391,701,Catering  Schuster,2016,1U,2,VIA PUBLICA,Comercio amigo,Amenabar,3075,,NuÃ±ez,Comuna 13,1429,C1429AEC
-58.410203407127,-34.5920425550597,702,La MÃ¡quina de Jugar,2016,1U,2,VIA PUBLICA,Comercio amigo,SÃ¡nchez de Bustamante,1645,,Recoleta,Comuna 2,,
-58.4312994661123,-34.5798568196733,703,Gimnasio Omnia,2016,1U,2,VIA PUBLICA,Comercio amigo,Fitz Roy,2261,,Palermo,Comuna 14,1425,C1425FVC
-58.4132450994262,-34.6047137945115,704,El Emergente,2016,1U,2,VIA PUBLICA,Comercio amigo,Gallo,333,,Balvanera,Comuna 3,1172,C1172ABG
-58.3739889806991,-34.6426268737042,705,Veiga Inmobiliaria,2018,1U,2,VIA PUBLICA,Comercio amigo,Montes de Oca,1237,,Barracas,Comuna 4,1270,C1270AAM
-58.4289434388419,-34.5854477223852,706,Radio POP 101.5,2016,1U,2,VIA PUBLICA,Comercio amigo,Uriarte,0,Nicaragua,Palermo,Comuna 14,,
-58.3738466790501,-34.6026955573037,707,Ministerio de Ambiente de NaciÃ³n,2016,1U,2,VIA PUBLICA,EDIFICIOS PÃšBLICOS,San MartÃ­n,451,,San Nicolas,Comuna 1,,
-58.3989398022133,-34.6413855694075,708,Registro Nacional de las Personas RENAPER,2016,1U,3,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Pedro Chutro,2780,,Parque Patricios,Comuna 4,1437,C1437IYD
-58.4051122617528,-34.5832290070937,709,Base de Agentes de Ocampo,2016,1U,3,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Ortiz de Ocampo,0,Las Heras,Palermo,Comuna 14,,
-58.3756352889749,-34.6229078803949,710,Base de Agentes,2016,1U,2,INTERIOR,EDIFICIOS PÃšBLICOS,Chacabuco,1261,,San Telmo,Comuna 1,1140,C1140AAA
-58.375516864714,-34.6070494030544,711,Juzgado CABA,2016,1U,2,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Roque Saenz PeÃ±a,636,,San Nicolas,Comuna 1,,
-58.4097894043476,-34.5870023769631,712,Juzgado CABA,2016,1U,2,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Beruti,3345,,Palermo,Comuna 14,1425,C1425BBQ
-58.3738282556429,-34.6095391145869,713,Juzgado CABA,2016,1U,2,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Diag. Av. julio A. Roca,516,,Monserrat,Comuna 1,1067,C1067ABN
-58.3916451239524,-34.6093711063094,714,Anexo Congreso,2016,1U,6,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Rivadavia Av,1684,,Monserrat,Comuna 1,1033,C1033AAT
-58.3825470250098,-34.5995684449372,715,Tribunal Superior de Justicia de la CABA,2016,4U,1,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Cerrito,760,,San Nicolas,Comuna 1,1010,C1010AAP
-58.369881317752,-34.6289609390674,716,Palacio Lezama,2018,1U,39,INTERIOR,EDIFICIOS PÃšBLICOS,Av MartÃ­n GarcÃ­a,346,,La Boca,Comuna 4,,
-58.4150902426486,-34.6019039148968,717,Centro Cultural,2016,1U,2,VIA PUBLICA,EDIFICIOS CULTURALES,Guardia Vieja,0,Billinghurst,Almagro,Comuna 5,,
-58.4384735728774,-34.6190180608089,718,Colegio NÂº 17 Primera Junta,2017,1U,12,INTERIOR,Universidades - Colegios,Rivadavia,5161,,Caballito,Comuna 6,1424,C1424CEG
-58.3925817542222,-34.5830726228974,719,Facultad de Derecho (UBA),2018,1U,5,VIA PUBLICA,Edificio PÃºblico,Av. Pres. Figueroa Alcorta,2263,,Recoleta,Comuna 2,1425,C1425CKB
-58.4546413126199,-34.6233800362848,720,Patio de los Lecheros,2017,1U,8,INTERIOR,EDIFICIOS PÃšBLICOS,Donato Alvarez,0,Bacacay,Flores,Comuna 7,,
-58.3805447440623,-34.6269379566669,721,Centro Transbordo Constitucion,2017,1U,56,VIA PUBLICA,EDIFICIOS PÃšBLICOS,Lima,0,garay,Constitucion,Comuna 1,,
-58.4580716459234,-34.551673399152,722,Francis Platz,2017,1U,2,VIA PUBLICA,AMS,Quesada,1892,,NuÃ±ez,Comuna 13,1429,C1429CNH
-58.4133977428809,-34.5980536180266,723,BicicleterÃ­a Schisano Bikes,2017,1U,2,VIA PUBLICA,AMS,CÃ³rdoba,3300,,Almagro,Comuna 5,,
-58.4792430393407,-34.5671460978811,724,Escuela Siglo XXI,2017,1U,4,VIA PUBLICA,ESCUELAS VERDES,Pedro I. Rivera,4221,,Villa Urquiza,Comuna 12,1430,C1430BFG
-58.464866835617,-34.5537536513084,725,BicicleterÃ­a Zikle,2017,1U,1,VIA PUBLICA,AMS,Ibera,2418,,NuÃ±ez,Comuna 13,1429,C1429CMJ
-58.4463048716328,-34.5559207051881,726,Instituto San RomÃ¡n Padre Juan Carlos Marzolla Primario e Inicial,2017,1U,4,VIA PUBLICA,ESCUELAS,Juramento,1368,,Belgrano,Comuna 13,1428,C1428DMP
-58.4412417924789,-34.5865744619562,727,JardÃ­n Maternal NÂ°8 DE 9,2018,1U,2,VIA PUBLICA,Universidades - Colegios,Bonpland,1324,,Palermo,Comuna 14,1414,C1414CMN
-58.4459373388753,-34.6073817495774,728,Farmacity,2017,1U,1,VIA PUBLICA,AMS,Gaona,1101,,Caballito,Comuna 6,1405,C1405DKA
-58.4361321473544,-34.5823835309779,729,Urban Station,2017,1U,1,VIA PUBLICA,AMS,Bonpland,1823,,Palermo,Comuna 14,1414,C1414CMW
-58.4653272275942,-34.5579826062171,730,Al Aire Radio Bar,2017,1U,1,VIA PUBLICA,Locales Amigos,Manuel Ugarte,2789,,Belgrano,Comuna 13,1428,C1428BSQ
-58.4181606156533,-34.5955435514195,731,CafÃ© Vinilo,2017,1U,2,VIA PUBLICA,Locales Amigos,Gorriti,3780,,Palermo,Comuna 14,1172,C1172ACH
-58.4283526535378,-34.6260448071384,732,IntervenciÃ³n Bonifacio y Senillosa,2018,1U,4,VIA PUBLICA,Espacio PÃºblico,Bonifacio,0,Senillosa,Caballito,Comuna 6,,
-58.4507872443436,-34.5533002720034,733,Aretha,2017,1U,1,VIA PUBLICA,Comercio amigo,Del Libertador,6370,,Belgrano,Comuna 13,1428,C1428ART
-58.3732699498293,-34.6141507735154,734,TELAM,2017,1U,4,VIA PUBLICA,ORGANIZACION,BolÃ­var,531,,Monserrat,Comuna 1,,
-58.4060223256237,-34.642940254038,735,CheLA,2017,1U,2,VIA PUBLICA,AMS,IguazÃº,451,,Parque Patricios,Comuna 4,,
-58.4059863093094,-34.5990656396961,736,Universidad de Palermo,0,1U,3,VIA PUBLICA,UNIVERSIDADES,Ecuador,933,,Balvanera,Comuna 3,1214,C1214ACO
-58.4032437748903,-34.577917128963,737,Instituto San Martin de Tours,2017,1U,5,VIA PUBLICA,UNIVERSIDADES,Av Figueroa Alcorta,3380,,Palermo,Comuna 14,1425,C1425CKZ
-58.5193882475529,-34.6004793115973,738,Escuela NÂ°7 DE 16,2017,1U,2,VIA PUBLICA,ESCUELAS,Jose Cubas,4440,,Villa Devoto,Comuna 11,1419,C1419GON
-58.5246414846568,-34.6069889430273,739,JardÃ­n de Infantes Integral NÂ°3 DE 17,2017,1U,2,VIA PUBLICA,ESCUELAS,Salvador MarÃ­a del Carril,4935,,Villa Devoto,Comuna 11,,
-58.4960524236499,-34.5910120380412,740,Escuela NÂº 4 del Distrito Escolar 16,2017,1U,2,VIA PÃšBLICA,ESCUELAS,Terrada,3983,,Agronomia,Comuna 15,1419,C1419DKE
-58.4076148320075,-34.6053231640077,741,BicicleterÃ­a HobbymanÃ­a,2017,1U,1,VIA PUBLICA,Locales Amigos,ValentÃ­n GÃ³mez,2957,,Balvanera,Comuna 3,,
-58.5163312791154,-34.6101150404098,742,Viento Bikes Devoto,2017,1U,2,VIA PUBLICA,Locales Amigos,JosÃ© Pedro Varela,4735,,Villa Devoto,Comuna 11,,
-58.3923665258759,-34.6049026796367,743,Bar La Academia,2017,1U,1,VIA PUBLICA,Locales Amigos,Callao,368,,Balvanera,Comuna 3,1022,C1022AAQ
-58.4397805430068,-34.5873226901362,744,Casa SofÃ­a,2017,1U,2,VIA PUBLICA,EDIFICIOS CULTURALES,Fitz Roy,1327,,Palermo,Comuna 14,1414,C1414CHQ
-58.3813795382682,-34.593059077892,745,Casa Creativa del Sur,2017,1U,4,INTERIOR,EDIFICIOS CULTURALES,Carlos pellegrini,1285,,Retiro,Comuna 1,1009,C1009ABY
-58.4418106756238,-34.5829181401723,746,Remax,2017,1U,1,VIA PUBLICA,Locales Amigos,Cabrera,5953,,Palermo,Comuna 14,1414,C1414BHK
-58.4759943774938,-34.5826455080271,747,Artesano de SueÃ±os,2017,1U,2,VIA PUBLICA,HLR,De los Incas,4654,,Parque Chas,Comuna 15,1427,C1427DNY
-58.4653126118416,-34.5554856072923,748,Cruz Roja,2017,1U,1,VIA PUBLICA,Locales Amigos,Quesada,2602,,NuÃ±ez,Comuna 13,1429,C1429COP
-58.4733833501068,-34.6113854170678,749,Club Ciencia y Labor,2017,1U,2,VIA PUBLICA,GONZALO,Cesar Diaz,2453,,Villa Gral. Mitre,Comuna 11,1416,C1416DVU
-58.431612655354,-34.5951681331846,750,Motivarte,2017,1U,1,VIA PUBLICA,Locales Amigos,Av. Scalabrini Ortiz,966,,Villa Crespo,Comuna 15,1414,C1414DNW
-58.4284564868505,-34.5876721176738,751,Cabernet,2017,1U,1,VIA PUBLICA,Locales Amigos,Borges,1757,,Palermo,Comuna 14,1414,C1414DGC
-58.4486695737333,-34.5675785038253,752,Swiss Medical,2017,1U,3,VIA PUBLICA,Locales Amigos,Zabala,2336,,Palermo,Comuna 14,1426,C1426DQR
